District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Age-Group,Gender,Major field of study,In number
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,50-54 Yrs,Female,"Engineering, manuf. and construction",0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,50-54 Yrs,Female,Law,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,50-54 Yrs,Female,Social & behavioural science,5
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,50-54 Yrs,Female,Mathematics and statistics,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,50-54 Yrs,Female,"Agriculture, forestry & fishery",0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,50-54 Yrs,Female,Computing,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,50-54 Yrs,Female,Journalism and information,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,50-54 Yrs,Female,Others,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,50-54 Yrs,Female,Not stated,3
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,Humanities and arts,12
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,Business & administration,2
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,Education,2
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,Science,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,Health,1
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,"Engineering, manuf. and construction",0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,Law,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,Social & behavioural science,1
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,Mathematics and statistics,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,"Agriculture, forestry & fishery",0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,Computing,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,Journalism and information,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,Others,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,55-59 Yrs,Female,Not stated,4
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,Humanities and arts,3
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,Business & administration,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,Education,4
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,Science,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,Health,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,"Engineering, manuf. and construction",0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,Law,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,Social & behavioural science,1
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,Mathematics and statistics,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,"Agriculture, forestry & fishery",0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,Computing,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,Journalism and information,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,Others,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,60-64 Yrs,Female,Not stated,1
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,Humanities and arts,1
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,Business & administration,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,Education,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,Science,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,Health,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,"Engineering, manuf. and construction",0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,Law,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,Social & behavioural science,1
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,Mathematics and statistics,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,"Agriculture, forestry & fishery",0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,Computing,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,Journalism and information,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,Others,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,65-69 Yrs,Female,Not stated,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,Humanities and arts,3
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,Business & administration,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,Education,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,Science,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,Health,2
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,"Engineering, manuf. and construction",0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,Law,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,Social & behavioural science,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,Mathematics and statistics,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,"Agriculture, forestry & fishery",0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,Computing,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,Journalism and information,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,Others,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,70-74 Yrs,Female,Not stated,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,Humanities and arts,3
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,Business & administration,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,Education,2
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,Science,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,Health,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,"Engineering, manuf. and construction",0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,Law,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,Social & behavioural science,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,Mathematics and statistics,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,"Agriculture, forestry & fishery",0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,Computing,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,Journalism and information,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,Others,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,75+ Yrs,Female,Not stated,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Humanities and arts,21
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Business & administration,5
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Education,44
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Science,12
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Health,9
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,"Engineering, manuf. and construction",1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Law,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Social & behavioural science,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Mathematics and statistics,5
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,"Agriculture, forestry & fishery",0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Computing,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Journalism and information,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Others,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Male,Not stated,20
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Humanities and arts,169
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Business & administration,54
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Education,421
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Science,25
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Health,54
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,"Engineering, manuf. and construction",4
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Law,4
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Social & behavioural science,19
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Mathematics and statistics,19
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,"Agriculture, forestry & fishery",2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Computing,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Journalism and information,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Others,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,20-24 Yrs,Male,Not stated,77
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Humanities and arts,144
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Business & administration,33
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Education,412
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Science,13
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Health,49
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,"Engineering, manuf. and construction",9
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Law,47
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Social & behavioural science,17
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Mathematics and statistics,13
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,"Agriculture, forestry & fishery",1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Computing,6
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Journalism and information,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Others,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,25-29 Yrs,Male,Not stated,72
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Humanities and arts,99
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Business & administration,17
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Education,226
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Science,7
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Health,29
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,"Engineering, manuf. and construction",2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Law,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Social & behavioural science,27
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Mathematics and statistics,6
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,"Agriculture, forestry & fishery",2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Computing,4
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Journalism and information,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Others,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,30-34 Yrs,Male,Not stated,31
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Humanities and arts,58
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Business & administration,12
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Education,116
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Science,6
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Health,25
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,"Engineering, manuf. and construction",4
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Law,7
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Social & behavioural science,15
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Mathematics and statistics,8
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,"Agriculture, forestry & fishery",3
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Computing,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Journalism and information,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Others,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,35-39 Yrs,Male,Not stated,16
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Humanities and arts,35
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Business & administration,11
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Education,94
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Science,17
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Health,11
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,"Engineering, manuf. and construction",3
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Law,6
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Social & behavioural science,12
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Mathematics and statistics,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,"Agriculture, forestry & fishery",2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Computing,4
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Journalism and information,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Others,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,40-44 Yrs,Male,Not stated,5
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Humanities and arts,24
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Business & administration,5
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Education,24
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Science,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Health,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,"Engineering, manuf. and construction",3
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Law,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Social & behavioural science,6
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Mathematics and statistics,3
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,"Agriculture, forestry & fishery",3
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Computing,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Journalism and information,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Others,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,45-49 Yrs,Male,Not stated,6
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Humanities and arts,10
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Business & administration,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Education,21
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Science,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Health,3
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,"Engineering, manuf. and construction",0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Law,3
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Social & behavioural science,4
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Mathematics and statistics,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,"Agriculture, forestry & fishery",1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Computing,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Journalism and information,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Others,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,50-54 Yrs,Male,Not stated,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Humanities and arts,7
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Business & administration,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Education,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Science,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Health,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,"Engineering, manuf. and construction",1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Law,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Social & behavioural science,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Mathematics and statistics,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,"Agriculture, forestry & fishery",0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Computing,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Journalism and information,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Others,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,55-59 Yrs,Male,Not stated,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Humanities and arts,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Business & administration,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Education,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Science,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Health,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,"Engineering, manuf. and construction",0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Law,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Social & behavioural science,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Mathematics and statistics,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,"Agriculture, forestry & fishery",0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Computing,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Journalism and information,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Others,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,60-64 Yrs,Male,Not stated,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Humanities and arts,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Business & administration,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Education,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Science,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Health,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,"Engineering, manuf. and construction",0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Law,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Social & behavioural science,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Mathematics and statistics,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,"Agriculture, forestry & fishery",0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Computing,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Journalism and information,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Others,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,65-69 Yrs,Male,Not stated,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,Humanities and arts,15
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,Business & administration,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,Education,38
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,Science,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,Health,10
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,"Engineering, manuf. and construction",0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,Law,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,Social & behavioural science,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,Mathematics and statistics,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,"Agriculture, forestry & fishery",0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,Computing,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,Journalism and information,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,15-19 Yrs,Female,Others,0
