District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Occupation,Gender,Status of employment,Value
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Craft and related trades workers,Female,Unpaid family worker,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Craft and related trades workers,Female,Not stated,25
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Female,Employer,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Female,Employee,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Female,Own account holder,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Female,Unpaid family worker,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Female,Not stated,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Elementary Occupations,Female,Employer,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Elementary Occupations,Female,Employee,459
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Elementary Occupations,Female,Own account holder,215
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Elementary Occupations,Female,Unpaid family worker,16
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Elementary Occupations,Female,Not stated,39
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Not Stated,Female,Employer,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Not Stated,Female,Employee,24
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Not Stated,Female,Own account holder,23
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Not Stated,Female,Unpaid family worker,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Not Stated,Female,Not stated,64
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Armed Forces,Male,Employer,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Armed Forces,Male,Employee,58
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Armed Forces,Male,Own account holder,20
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Armed Forces,Male,Unpaid family worker,1
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Armed Forces,Male,Not stated,1
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Managers,Male,Employer,45
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Managers,Male,Employee,231
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Managers,Male,Own account holder,493
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Managers,Male,Unpaid family worker,9
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Managers,Male,Not stated,5
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Professionals,Male,Employer,25
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Professionals,Male,Employee,2745
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Professionals,Male,Own account holder,146
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Professionals,Male,Unpaid family worker,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Professionals,Male,Not stated,136
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Male,Employer,28
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Male,Employee,869
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Male,Own account holder,177
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Male,Unpaid family worker,2
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Male,Not stated,47
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Office assistance,Male,Employer,12
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Office assistance,Male,Employee,501
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Office assistance,Male,Own account holder,23
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Office assistance,Male,Unpaid family worker,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Office assistance,Male,Not stated,11
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Service & sale workers,Male,Employer,70
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Service & sale workers,Male,Employee,659
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Service & sale workers,Male,Own account holder,2464
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Service & sale workers,Male,Unpaid family worker,49
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Service & sale workers,Male,Not stated,129
Palpa,Lumbini,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Employer,198
Palpa,Lumbini,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Employee,877
Palpa,Lumbini,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Own account holder,24506
Palpa,Lumbini,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Unpaid family worker,202
Palpa,Lumbini,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Not stated,432
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Craft and related trades workers,Male,Employer,126
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Craft and related trades workers,Male,Employee,5061
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Craft and related trades workers,Male,Own account holder,1216
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Craft and related trades workers,Male,Unpaid family worker,63
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Craft and related trades workers,Male,Not stated,109
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Employer,42
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Employee,955
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Own account holder,237
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Unpaid family worker,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Male,Not stated,28
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Elementary Occupations,Male,Employer,4
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Elementary Occupations,Male,Employee,1886
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Elementary Occupations,Male,Own account holder,487
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Elementary Occupations,Male,Unpaid family worker,23
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Elementary Occupations,Male,Not stated,68
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Not Stated,Male,Employer,13
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Not Stated,Male,Employee,522
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Not Stated,Male,Own account holder,120
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Not Stated,Male,Unpaid family worker,9
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Not Stated,Male,Not stated,126
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Armed Forces,Female,Employer,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Armed Forces,Female,Employee,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Armed Forces,Female,Own account holder,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Armed Forces,Female,Unpaid family worker,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Armed Forces,Female,Not stated,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Managers,Female,Employer,8
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Managers,Female,Employee,83
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Managers,Female,Own account holder,523
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Managers,Female,Unpaid family worker,68
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Managers,Female,Not stated,18
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Professionals,Female,Employer,8
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Professionals,Female,Employee,1507
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Professionals,Female,Own account holder,55
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Professionals,Female,Unpaid family worker,9
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Professionals,Female,Not stated,58
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Female,Employer,2
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Female,Employee,475
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Female,Own account holder,77
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Female,Unpaid family worker,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Technicians and associate Prof.,Female,Not stated,8
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Office assistance,Female,Employer,1
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Office assistance,Female,Employee,301
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Office assistance,Female,Own account holder,5
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Office assistance,Female,Unpaid family worker,8
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Office assistance,Female,Not stated,9
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Service & sale workers,Female,Employer,8
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Service & sale workers,Female,Employee,202
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Service & sale workers,Female,Own account holder,1949
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Service & sale workers,Female,Unpaid family worker,242
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Service & sale workers,Female,Not stated,60
Palpa,Lumbini,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Employer,296
Palpa,Lumbini,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Employee,782
Palpa,Lumbini,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Own account holder,50743
Palpa,Lumbini,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Unpaid family worker,664
Palpa,Lumbini,Hill,Western,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Not stated,1054
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Craft and related trades workers,Female,Employer,44
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Craft and related trades workers,Female,Employee,811
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Craft and related trades workers,Female,Own account holder,894
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Craft and related trades workers,Female,Unpaid family worker,55
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Craft and related trades workers,Female,Not stated,56
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Employer,1
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Employee,84
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Own account holder,71
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Unpaid family worker,1
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Plant & machine operators & assemblers,Female,Not stated,2
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Elementary Occupations,Female,Employer,10
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Elementary Occupations,Female,Employee,1343
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Elementary Occupations,Female,Own account holder,1521
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Elementary Occupations,Female,Unpaid family worker,117
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Elementary Occupations,Female,Not stated,124
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Not Stated,Female,Employer,3
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Not Stated,Female,Employee,177
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Not Stated,Female,Own account holder,73
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Not Stated,Female,Unpaid family worker,10
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Not Stated,Female,Not stated,81
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Armed Forces,Male,Employer,8
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Armed Forces,Male,Employee,74
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Armed Forces,Male,Own account holder,8
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Armed Forces,Male,Unpaid family worker,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Armed Forces,Male,Not stated,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Managers,Male,Employer,42
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Managers,Male,Employee,90
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Managers,Male,Own account holder,323
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Managers,Male,Unpaid family worker,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Managers,Male,Not stated,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Professionals,Male,Employer,24
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Professionals,Male,Employee,1862
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Professionals,Male,Own account holder,199
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Professionals,Male,Unpaid family worker,8
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Professionals,Male,Not stated,24
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Technicians and associate Prof.,Male,Employer,32
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Technicians and associate Prof.,Male,Employee,415
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Technicians and associate Prof.,Male,Own account holder,138
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Technicians and associate Prof.,Male,Unpaid family worker,9
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Technicians and associate Prof.,Male,Not stated,17
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Office assistance,Male,Employer,7
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Office assistance,Male,Employee,365
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Office assistance,Male,Own account holder,88
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Office assistance,Male,Unpaid family worker,7
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Office assistance,Male,Not stated,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Service & sale workers,Male,Employer,58
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Service & sale workers,Male,Employee,251
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Service & sale workers,Male,Own account holder,1250
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Service & sale workers,Male,Unpaid family worker,9
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Service & sale workers,Male,Not stated,32
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Employer,638
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Employee,1346
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Own account holder,27831
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Unpaid family worker,314
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Male,Not stated,650
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Craft and related trades workers,Male,Employer,32
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Craft and related trades workers,Male,Employee,1292
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Craft and related trades workers,Male,Own account holder,422
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Craft and related trades workers,Male,Unpaid family worker,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Craft and related trades workers,Male,Not stated,39
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Male,Employer,8
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Male,Employee,302
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Male,Own account holder,105
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Male,Unpaid family worker,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Plant & machine operators & assemblers,Male,Not stated,8
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Elementary Occupations,Male,Employer,25
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Elementary Occupations,Male,Employee,832
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Elementary Occupations,Male,Own account holder,236
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Elementary Occupations,Male,Unpaid family worker,24
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Elementary Occupations,Male,Not stated,24
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Not Stated,Male,Employer,48
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Not Stated,Male,Employee,317
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Not Stated,Male,Own account holder,137
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Not Stated,Male,Unpaid family worker,9
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Not Stated,Male,Not stated,58
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Armed Forces,Female,Employer,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Armed Forces,Female,Employee,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Armed Forces,Female,Own account holder,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Armed Forces,Female,Unpaid family worker,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Armed Forces,Female,Not stated,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Managers,Female,Employer,8
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Managers,Female,Employee,48
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Managers,Female,Own account holder,481
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Managers,Female,Unpaid family worker,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Managers,Female,Not stated,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Professionals,Female,Employer,33
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Professionals,Female,Employee,835
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Professionals,Female,Own account holder,128
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Professionals,Female,Unpaid family worker,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Professionals,Female,Not stated,33
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Technicians and associate Prof.,Female,Employer,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Technicians and associate Prof.,Female,Employee,121
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Technicians and associate Prof.,Female,Own account holder,105
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Technicians and associate Prof.,Female,Unpaid family worker,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Technicians and associate Prof.,Female,Not stated,16
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Office assistance,Female,Employer,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Office assistance,Female,Employee,130
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Office assistance,Female,Own account holder,33
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Office assistance,Female,Unpaid family worker,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Office assistance,Female,Not stated,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Service & sale workers,Female,Employer,16
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Service & sale workers,Female,Employee,98
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Service & sale workers,Female,Own account holder,1433
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Service & sale workers,Female,Unpaid family worker,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Service & sale workers,Female,Not stated,32
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Employer,725
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Employee,1157
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Own account holder,34075
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Skilled agri.,forestry & fishery workers",Female,Unpaid family worker,629
